0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254
0.37763236355903995,0.3740128027670053,0.41259381239312276,0.4850999188119909,0.5389525467508172,0.5769317776408496,0.6303479017562887,0.6859907142262305,0.7256066221224726,0.7072151797758277,0.7280203455574563,0.7325230298018557,0.7099735631970052,0.7326902499718235,0.7090901547383215,0.6250141165771863,0.5552934734481614,0.495517319085387,0.43576587565002267,0.3758192952680979,0.3002081266236454,0.22704751867336537,0.17641962688749846,0.09751767188221283,0.04611346870668953,0.007340723879505795,0.0,0.0018467708905056668,0.034878321534767665,0.11861360706269597,0.18947381838827315,0.2494628167538524,0.3190802740096448,0.379135739021323,0.40823997274933976,0.33642790502095554,0.2762869681724469,0.2512222443421477,0.28869443209375056,0.37028459748543874,0.4496849353166441,0.5092543720933822,0.558528658292877,0.6341977444971176,0.6989957962909719,0.7554284407560283,0.7244168575215229,0.6796809957801004,0.6448100421024172,0.6224712424808514,0.604082848885529,0.5822559858315444,0.6031488791616271,0.6119880866263445,0.6210970756342924,0.6270886955251989,0.6140741590822634,0.6453403554358506,0.6724136646391807,0.6727159174830994,0.6490769108931334,0.612213445464338,0.5822884565784605,0.5523810031374969,0.5237153064457338,0.5205258626177267,0.541114823202447,0.5707499031810883,0.6021987643427904,0.6387144440445214,0.6611908756579847,0.6988740362275623,0.7189332227458651,0.7343329297072074,0.7351992502674776,0.7580641050869383,0.7764830073904792,0.7942539227630006,0.7693557317536301,0.7650013330052996,0.7649959169452973,0.7649961830704806,0.7667855832969366,0.7909269668295362,0.7957556075444536,0.8116788040635523,0.8506072332860537,0.856799337692026,0.8568008743503466,0.8571839889459039,0.8787919322129616,0.8877122585620256,0.907507183517982,0.9027436577786894,0.8826609718486216,0.8540587173685301,0.8241521996580525,0.797698464942246,0.7955978784622468,0.7956960515270275,0.8125495246019723,0.8679474547752504,0.9128820231171604,0.9469479848380127,0.9694535645563755,0.973360231541359,0.9349260689456251,0.9203096096608059,0.9607140392841869,0.9521434384646401,0.8830545354685082,0.7942990911091385,0.725117591932527,0.6456899879456977,0.5563047406420862,0.46809572817725353,0.4116923420245504,0.4006690277399869,0.45655229264265085,0.5434553310348997,0.6083695271535206,0.6937024144755899,0.7753406935514366,0.8175957719873965,0.8864958872494304,0.9586916943351982,1.0,0.9529361668905612,0.8992802257629462,0.8547445252564492,0.8271554545859203,0.8098471237142046,0.771524739257373,0.772516161202061,0.7948677020959085,0.7957565432749378,0.8104863357186858,0.8161559042244377,0.7966904672392001,0.819095203551993,0.8261176393449983,0.8070802060081448,0.7685518732417025,0.732739560287718,0.680320653731199,0.6682863805979675,0.6442865802812534,0.649451347713712,0.6892666964485388,0.728693088701359,0.7482587073034317,0.7777869130125037,0.7988858748907592,0.8246920400227742,0.8261989986802298,0.8251675395391906,0.8009521235785417,0.7947595278763391,0.7716758144599325,0.7607015580280656,0.7363394166468158,0.7343945649408647,0.7343942730616302,0.7343939640130293,0.7325221402210103,0.7072164932323801,0.7266106929360143,0.7559162716857486,0.76528815994019,0.7847192770399047,0.8039055339009957,0.8258094859267509,0.8431674769876922,0.8567516473734109,0.856774607025419,0.846700487229394,0.839847047333496,0.8565543421106581,0.8364224711840782,0.7922887069664162,0.7485183254858425,0.7345027422229844,0.7346839075983587,0.7613797472040842,0.8143765852048652,0.8591204334599905,0.9037798035897833,0.9398160895985219,0.9204661638446314,0.917762188837262,0.898437274028077,0.8991379387046496,0.942501521110457,0.9586526625816294,0.900252745439591,0.8119182916273031,0.7225136348479744,0.6331512729416424,0.560763358037291,0.5522818669379399,0.5969052909523587,0.6852130598562622,0.7570632011383829,0.768890665792263,0.8312298304785379,0.9100297916521907,0.9767224001195824,0.9867584034943775,0.9202167716362979,0.8841505192088697,0.8585389124051872,0.856233758563949,0.834869593933024,0.8262154069617971,0.8262033762123444,0.8300616455503409,0.8555890324077238,0.8665980369964137,0.8607712381983976,0.8664709869645089,0.8860588544140002,0.8629832691241104,0.8520946632675761,0.8108556915781895,0.7635416745126191,0.7365989831882436,0.7354068880481899,0.7585040242212484,0.7687414714832137,0.8058441739195628,0.8372135138210295,0.8778597387775013,0.8968817193210512,0.9175528681909286,0.9180041363636295,0.9172974935106035,0.8950781337591129,0.887385372107274,0.8760807838559268,0.8361751732227045,0.8262178960823716,0.8261992047126308,0.8261996339467972,0.8289719806283244,0.8480680123877429,0.8272628642375199,0.8261993506522467,0.8261992047126308,0.8261994279143972,0.8277297423416918,0.8514925999487533,0.8461404771050924,0.8312086644165984,0.8556763199027388,0.856800848596297
